Date,AL522251 Corp,LW926911 Corp,UV965737 Corp,QZ914329 Corp,EI856512 Corp,JK556160 Corp,EJ668774 Corp,EK956113 Corp,JV519623 Corp,QZ027016 Corp,AP696780 Corp,AN264861 Corp,EJ896365 Corp,QZ932800 Corp,EK602872 Corp,EK876596 Corp,JK925831 Corp,EK413343 Corp,EC577397 Corp,EK817983 Corp,EJ825356 Corp,EH911617 Corp,EJ543555 Corp,EK950276 Corp,LW096988 Corp,EK323605 Corp,EH238660 Corp,ED202551 Corp,ED722564 Corp,DD114535 Corp,EC858966 Corp,QZ934215 Corp,ED520104 Corp,LW450039 Corp,UV353988 Corp,AL286544 Corp,QZ703311 Corp,DD101964 Corp,EK556874 Corp,EK711926 Corp,EJ557775 Corp,EK248504 Corp,EK589492 Corp,EG465527 Corp,EC972391 Corp,EJ825362 Corp,DD006150 Corp,AL606566 Corp,QZ388196 Corp,EF643945 Corp,EH428530 Corp,LW943413 Corp,QZ614061 Corp,EC281464 Corp,EI993209 Corp,AP218488 Corp,DD102109 Corp,JK919656 Corp,QZ934241 Corp,QZ186750 Corp,EK474239 Corp,QJ221473 Corp,AN506087 Corp,EK278403 Corp,QZ027014 Corp,DD116288 Corp,QZ926111 Corp,EF655174 Corp,AP365213 Corp,EH954198 Corp,EF298242 Corp,EK726109 Corp,AQ252828 Corp,QZ321647 Corp,EG572181 Corp,LW075231 Corp,EJ914322 Corp,AL531142 Corp,EF145527 Corp,JK918752 Corp,AL011199 Corp,EF300335 Corp,EJ503911 Corp,UV888227 Corp,EF082296 Corp,EI342886 Corp,EC988990 Corp,BK343472 Corp,EK424768 Corp,EK112497 Corp,EC775139 Corp,EG572197 Corp,EK492827 Corp,JV956668 Corp,QZ026677 Corp,AP157118 Corp,LW943373 Corp,EJ379529 Corp,EJ438862 Corp,AN447381 Corp,LW544865 Corp,AL482914 Corp,EF335970 Corp,EH301985 Corp,UV887597 Corp,QZ186744 Corp,QZ549248 Corp,EJ433497 Corp,EF082300 Corp,EJ914730 Corp,EJ999798 Corp,LW009646 Corp,EJ926334 Corp,EK647533 Corp,EF143473 Corp,EF481538 Corp,EK143534 Corp,EF082292 Corp,EH592043 Corp,AL085424 Corp,EJ392352 Corp,LW471192 Corp,AO584163 Corp,JK305023 Corp,EG572213 Corp,AN077116 Corp,LW449261 Corp,EF473239 Corp,AP954222 Corp,EJ577508 Corp,EK006565 Corp,EK006547 Corp,QZ506838 Corp,EJ547034 Corp,EI523569 Corp,EK143372 Corp,EG518956 Corp,AN751483 Corp,QZ099318 Corp,EJ887428 Corp,QZ230825 Corp,QZ556912 Corp,EJ347875 Corp,JV868916 Corp,EC755678 Corp,EC988967 Corp,BK343576 Corp,EJ392367 Corp,EK969554 Corp,EK101595 Corp,EF082268 Corp,EF082272 Corp,EF531147 Corp,EJ747333 Corp,EF801785 Corp,EJ781396 Corp,EJ814435 Corp,QJ616465 Corp
03/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.093,,,,,,,,,,,,,161.793,,,139.413,129.949,,113.196,,,,,,,254.46,180.326,,,,,156.776,143.652,-16.886,,146.407,,38.717,,111.783,,90.553,167.905,127.456,,,147.82,,193.873,,,139.894,164.204,135.762,-20.65,,-21.58,,87.708,187.083,382.438,22.846,123.358,,141.565,,-75.206,,149.483,-64.36,,135.079,138.088,112.886,-19.309,-19.321,122.701,148.976,77.132,139.83,182.439,-69.625,125.268,114.196,193.012,,91.342,68.988,66.891,69.362,148.579,89.714,137.762,149.802,93.538,165.35,58.142,157.312,115.91,157.952,158.581,
04/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.677,,,,,,,121.181,,,,,,,,,,,,,159.345,,,136.413,126.638,,113.196,,,119.832,,,,254.368,177.777,88.612,,14.296,,157.376,143.146,-14.859,,145.688,325.469,38.285,,108.227,,92.533,168.7,124.88,-23.852,,147.342,167.999,194.032,,278.822,140.756,163.542,132.998,-18.811,,-19.803,-0.505,88.409,185.795,368.918,29.365,120.645,,142.483,19.732,-71.193,,148.663,-60.481,,135.132,132.183,110.093,-17.401,-17.415,120.253,149.658,74.253,140.175,179.345,-65.687,122.811,114.834,189.841,148.688,93.435,66.178,66.939,69.624,151.218,91.589,138.038,149.85,94.267,164.708,56.184,157.839,113.212,158.396,158.953,
07/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.256,,,,,,,121.857,,,,,,,,,,,,,156.069,,,136.312,126.515,,113.179,,,119.507,,,,254.269,170.163,90.756,,15.446,,157.726,142.599,-14.1,,145.542,330.922,30.464,,109.474,,93.438,169.2,123.814,-21.651,,146.771,168.678,193.979,,277.426,139.949,163.262,132.513,-18.142,,-19.16,1.785,89.383,186.557,363.234,27.846,121.2,,141.709,16.711,-70.518,,148.559,-59.711,,135.085,133.04,111.169,-16.699,-16.715,119.052,148.759,75.638,139.142,177.88,-64.965,121.607,113.199,188.376,134.022,94.348,66.635,65.176,68.953,151.564,92.488,136.984,148.761,95.229,164.571,57.563,156.962,112.19,157.553,158.168,
08/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.799,,,,,,,122.618,,,,,,,,,,,,,154.822,,,136.696,123.812,,113.393,,,115.69,,,,254.34,168.34,90.152,,21.373,,158.692,144.166,-23.754,,145.507,329,40.556,,109.379,,93.733,169.232,122.757,-22.455,,148.507,164.837,194.268,,274.845,142.846,163.81,133.12,-27.222,,-28.046,1.023,90.87,187.579,429.998,25.024,121.3,,144.591,15.423,-84.11,,148.94,-73.007,,135.441,136.025,111.218,-26.001,-26.009,117.954,151.745,75.896,140.492,176.401,-78.639,120.51,114.883,187.005,139.352,94.624,67.057,68.691,71.369,152.227,92.797,138.395,150.358,96.761,164.614,58.037,159.904,111.328,160.499,161.056,
09/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.454,,,,,,,122.332,,,,,,,,,,,,,152.276,,,135.858,121.725,,112.867,,,115.391,,,,255.321,177.985,88.995,,15.799,,156.251,144.192,-24.274,,144.964,333.631,42.123,,107.615,,93.207,168.403,122.774,-23.633,,148.709,166.618,194.385,,273.678,139.379,163.161,132.166,-27.426,,-28.14,-0.028,91.174,178.3,395.769,27.578,120.953,,141.026,11.466,-84.518,,152.306,-73.348,,135.513,135.641,110.639,-26.332,-26.339,117.843,148.47,74.204,137.979,176.053,-78.835,120.416,111.756,186.611,111.063,94.12,65.682,69.132,71.725,151.248,92.253,135.931,148.013,97.083,164.108,56.953,157.067,111.502,157.788,158.355,
10/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.46,,,,,,,122.456,,,,,,,,,,,,,155.481,,,137.019,124.521,,112.667,,,113.735,,,,254.789,187.26,89.209,,58.219,,154.761,144.025,-23.82,,144.917,330.113,42.306,,108.561,,93.554,168.486,124.929,-23.706,,148.661,166.055,194.707,,271.043,139.07,163.38,133.756,-26.915,,-27.606,0.234,91.77,188.697,396.164,19.549,122.102,,140.683,11.667,-84.521,,152.451,-73.253,,135.063,135.693,111.743,-25.844,-25.85,120.076,148.238,75.586,137.871,178.011,-78.713,122.646,111.066,188.59,111.341,94.463,66.613,69.579,72.18,151.381,92.607,135.826,147.859,97.692,164.052,58.002,156.764,113.524,157.57,158.127,
11/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.308,,,,,,,122.819,,,,,,,,,,,,,159.206,,,136.599,126.753,,112.978,,,116.979,,,,255.096,179.967,84.851,,14.237,,157.06,142.562,-25.187,,145.119,331.9,40.93,,105.817,,93.834,167.908,122.9,-25.101,,146.674,167.979,194.841,,274.801,137.787,163.128,132.999,-28.406,,-29.132,-1.962,92.215,183.508,405.458,26.487,121.788,,139.322,11.251,-84.072,,152.361,-72.945,,134.91,135.503,110.959,-27.291,-27.299,117.837,147.228,73.541,136.418,175.39,-78.346,120.418,110.429,185.667,119.313,94.754,65.223,69.046,71.942,151.421,92.877,134.455,146.78,98.126,164.112,57.382,156.24,112.167,157.297,157.907,
14/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.648,,,,,,,122.802,,,,,,,,,,,,,161.03,,,137.711,126.758,,112.727,,,115.424,,,,254.753,165.115,87.724,,42.588,,156.079,142.72,-21.115,,145.198,332.174,43.737,,104.615,,93.367,167.11,121.395,-23.875,,147.136,166.475,194.1,,273.53,138.417,163.249,132.636,-24.561,,-25.364,-0.397,92.094,184.304,424.833,24.666,121.18,,139.956,11.757,-80.166,,153.445,-68.904,,134.364,135.375,111.14,-23.358,-23.368,116.295,147.712,72.805,137.17,173.393,-74.377,118.866,109.152,183.891,105.73,94.269,64.261,69.87,72.422,151.325,92.419,135.142,147.161,98.032,164.217,56.022,156.366,110.639,157.275,157.794,
15/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.751,,,,,,,123.277,,,,,,,,,,,,,158.284,,,135.556,125.411,,112.851,,,112.946,,,,254.452,169.325,82.689,,13.688,,149.321,142.06,-22.05,,145.926,331.045,40.947,,101.797,,92.785,166.201,118.993,-26.927,,145.712,163.14,194.542,,271.761,135.023,164.186,130.532,-25.561,,-26.392,-3.853,93.107,182.877,,21.237,119.401,,136.746,8.254,-81.021,,154.201,-69.645,,134.598,133.693,108.967,-24.33,-24.341,113.769,143.933,70.395,133.794,170.767,-75.398,116.362,108.272,181.069,107.083,93.679,62.33,69.507,72.569,151.571,91.846,131.719,143.666,99.066,164.793,54.537,151.824,108.513,152.719,153.172,
16/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.594,,,,,,,119.534,,,,,,,,,,,,,159.388,,,135.649,125.9,,112.699,,,112.431,,,,254.02,182.843,85.253,,41.036,,149.57,142.459,-23.472,,150.288,332.074,45.939,,102.05,,92.535,165.659,117.857,-26.059,,146.383,163.364,194.732,,270.134,134.223,163.834,130.244,-26.76,,-27.513,-3.326,90.139,184.189,406.895,21.565,119.111,,135.876,7.588,-81.471,,163.171,-70.16,,134.573,134.472,108.554,-25.618,-25.627,112.59,143.32,70.411,133.067,169.445,-75.722,115.185,107.569,179.653,99.642,93.44,61.597,73.499,75.945,151.444,91.581,130.991,142.922,96.3,164.847,54.184,151.399,107.291,152.393,152.824,
17/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.332,,,,,,,119.69,,,,,,,,,,,,,158.662,,,133.992,122.265,,112.503,,,111.364,,,,254.394,184.949,83.201,,41.098,,150.754,142.818,-52.029,,149.73,331.29,47.786,,103.203,,91.708,164.562,118.05,-26.777,,146.592,162.629,194.709,,268.802,133.411,163.234,130.641,-55.272,,-56.019,-3.592,90.485,185.685,380.012,24.662,118.952,,134.979,6.628,-115.129,,161.93,-102.904,,136.454,134.34,107.813,-54.139,-54.143,112.92,142.738,71.884,131.668,169.627,-108.848,115.516,105.307,179.733,94.147,92.608,62.495,74.673,76.869,151.246,90.763,129.742,142.078,96.645,164.542,55.092,150.978,107.501,152.099,152.63,
18/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.167,,,,,,,119.302,,,,,,,,,,,,,158.776,,,131.417,120.502,,112.144,,,109.03,,,,254.786,178.629,82.23,,13.61,,146.209,143.161,-26.052,,149.559,333.021,46.601,,99.475,,91.793,163.862,116.865,-26.557,,147.222,158.28,195.14,,265.819,131.346,163.114,128.592,-29.261,,-29.98,-4.03,90.297,183.836,476.995,9.379,116.401,,132.996,4.956,-82.037,,160.886,-70.865,,135.325,133.75,105.071,-28.151,-28.159,111.737,140.497,68.678,130.532,167.778,-76.298,114.327,105.245,177.883,76.214,92.69,60.594,74.108,76.518,151.011,90.848,128.423,140.295,96.466,164.29,53.129,148.867,106.168,150.021,150.426,
21/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.205,,,,,,,117.616,,,,,,,,,,,,,155.178,,,127.052,115.168,,110.165,,,109.396,,,,254.62,178.942,79.659,,47.241,,146.504,142.669,-26.252,,147.217,333.49,49.065,,96.888,,91.516,163.168,112.138,-29.081,,147.082,161.06,195.289,,273.562,131.392,,124.153,-29.399,,-30.088,-5.836,91.499,182.713,406.358,34.274,112.482,,133.063,5.29,-83.016,,159.832,-71.76,,135.448,134.623,101.527,-28.316,-28.324,106.876,140.47,66.267,129.941,162.693,-77.242,109.469,103.808,172.774,116.253,92.416,57.452,76.033,77.474,145.741,90.568,127.848,139.741,97.579,161.272,51.267,148.595,101.674,149.741,150.165,
22/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.878,,,,,,,118.318,,,,,,,,,,,,,150.084,,,127.433,111.756,,109.952,,,107.73,,,,254.676,179.22,81.471,,11.553,,145.298,144.437,-26.99,,146.562,334.203,49.645,,94.31,,90.835,162.148,110.133,-28.522,,149.31,158.857,195.18,,265.795,131.85,,122.229,-30.179,,-30.886,-5.82,92.087,182.867,398.869,24.773,110.795,,133.477,2.505,-84.014,,158.489,-72.683,,135.641,133.416,99.356,-29.078,-29.086,104.877,141.09,63.926,129.909,160.434,-78.428,107.473,103.343,170.497,71.792,91.746,55.048,76.43,77.819,141.838,89.875,127.897,140.052,98.131,160.605,49.405,149.539,99.342,150.725,151.108,
23/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.703,,,,,,,,,,,,,,,,,,,,113.709,,,125.029,109.482,,,,,107.817,,,,255.119,178.13,76.014,,41.3,,145.948,143.971,-56.9,,,335.79,,,97.531,,90.294,161.355,108.809,-31.491,,147.665,159.644,194.712,,269.045,130.39,,121.329,-59.849,,-60.484,-9.112,,184.897,403.026,,110.324,,132.008,-0.126,-120.067,,,-107.752,,136.823,132.999,99.201,-58.834,-58.838,103.531,139.622,67.171,129.483,158.834,-113.852,106.129,102.925,168.893,81.325,91.21,57.122,,,,89.332,127.416,139.414,,,50.028,148.188,98.307,149.54,149.903,
24/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.097,,,,,,,,,,,,,,,,,,,,112.447,,,124.684,108.735,,,,,107.614,,,,255.401,179.359,79.547,,44.066,,141.002,143.077,-57.153,,,335.091,,,95.723,,90.64,161.46,108.733,-28.823,,146.602,158.792,194.463,,265.362,124.499,,122.205,-59.989,,-60.58,-6.902,,184.525,400.569,,111.666,,126.071,1.058,-120.25,,,-108.079,,137.065,134.348,100.588,-59.02,-59.022,103.465,133.822,65.787,124.887,158.614,-114.028,106.072,97.097,168.574,64.312,91.556,56.24,,,,89.675,122.919,135.143,,,50.495,142.373,98.399,143.833,144.3,
25/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.311,,,,,,,118.914,,,,,,,,,,,,,115.46,,,125.255,109.212,,109.961,,,105.143,,,,255.059,184.443,78.973,,38.122,,135.87,144.923,-33.882,,147.408,332.562,46.754,,95.623,,90.417,160.522,107.92,-27.875,,148.849,156.143,194.572,,260.125,121.793,,120.689,-36.666,,-37.215,-5.91,90.328,184.241,395.968,21.015,110.119,,123.59,1.069,-92.845,,158.704,-81.366,,137.436,133.196,99.546,-35.732,-35.738,102.563,130.609,65.961,121.213,157.048,-86.982,105.169,95.003,167.008,57.252,91.322,56.678,74.293,76.756,149.414,89.464,119.083,130.863,96.506,162.42,50.563,138.116,97.645,139.551,139.947,
28/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.663,,,,,,,118.617,,,,,,,,,,,,,116.455,,,118.399,111.15,,109.897,,,107.894,,,,255.624,193.167,77.573,,37.975,,148.295,143.555,-35.224,,146.746,335.248,50.867,,93.253,,90.124,159.782,106.873,-28.751,,147.899,159.211,195.146,,269.447,126.624,,120.313,-37.943,,-38.469,-7.244,92.394,184.658,387.093,24.818,109.887,,128.176,2.093,-94.678,,158.768,-83.066,,137.31,134.174,98.648,-37.034,-37.04,101.455,136.189,64.349,122.59,155.688,-88.816,104.065,96.762,165.625,84.383,91.042,55.411,77.038,78.435,146.006,89.16,120.579,132.781,98.465,160.831,49.078,145.132,96.622,146.683,147.184,
29/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.269,,,,,,,119.097,,,,,,,,,,,,,120.398,,,125.231,111.31,,110.161,,,106.908,,,,255.312,196.412,73.979,,10.745,,134.759,144.135,-32.658,,147.421,335.984,47.38,,95.105,,90.096,159.562,108.226,-30.963,,147.568,158.493,201.17,,271.742,121.122,,121.407,-35.307,,-35.811,-9.677,90.64,184.943,654.932,14.867,110.827,,122.897,-0.532,-92.595,,158.304,-80.911,,137.679,137.096,99.619,-34.425,-34.43,102.917,130.048,66.121,120.988,157.134,-86.897,105.535,95.579,166.845,86.345,90.982,56.12,74.607,77.066,148.92,89.16,118.877,130.775,96.811,162.649,50.432,137.821,97.773,139.244,139.616,
30/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.536,,,,,,,119.011,,,,,,,,,,,,,120.031,,,126.571,111.401,,110.345,,,107.055,,,,255.274,199.685,74.403,,42.684,,134.504,143.948,-32.705,,146.954,299.665,46.472,,97.245,,90.492,159.564,114.196,-31.886,,148.014,159.55,193.989,,272.714,121.14,,127.354,-35.301,,-35.783,-11.654,90.726,184.412,755.929,26.826,116.978,,123.006,-2.522,-93.176,,157.831,-81.281,,137.988,135.317,105.281,-34.442,-34.447,108.906,129.877,69.09,119.676,162.852,-87.154,111.513,95.308,172.67,77.292,91.407,59.494,74.617,77.09,149.955,89.516,117.443,129.004,96.91,162.237,51.261,137.179,103.53,138.702,139.079,
31/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.081,,,,,,,119.117,,,,,,15.868,,,,,,,125.728,,,127.483,112.118,,110.492,,,104.385,,,,254.82,197.417,74.921,,14.785,,133.167,143.479,-59.705,,146.454,232.161,46.955,,99.319,,90.932,159.713,115.837,-31.168,,146.73,156.451,194.419,,270.435,117.997,,128.245,-62.121,,-62.557,-10.52,90.626,187.499,,33.089,117.368,,119.833,-2.452,-126.917,,157.209,-114.028,,138.231,134.786,105.654,-61.318,-61.317,110.65,126.829,71.315,117.372,164.612,-120.337,113.262,93.72,174.212,71.561,91.844,61.38,74.636,77.078,150.136,89.956,115.143,126.709,96.783,161.929,52.811,134.258,105.046,135.816,136.22,
01/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.794,,,,,,,119.265,,,,,,9.589,,,,,,,126.861,,,130.814,113.793,,110.524,,,101.429,,,,,194.537,74.552,,16.516,,,143.101,-30.099,,146.852,126.705,46.939,,99.372,,91.036,158.946,114.829,-30.809,,147.106,152.285,,,262.275,,,128.104,-32.732,,-33.206,-9.861,90.599,187.323,,19.566,117.508,,,-3.715,-91.457,,157.349,-79.387,,137.782,143.632,106.221,-31.866,-31.873,109.638,,71.301,,163.047,-85.308,112.241,,172.619,48.447,91.997,61.885,74.399,76.833,150.308,90.026,,,96.763,162.257,55.58,,104.263,,,
04/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.332,,,,,,,118.985,,,,,,-5.664,,,,,,,126.829,,,130.676,111.966,,110.613,,,100.748,,,,255.031,192.079,72.101,,19.494,,132.894,144.388,-28.259,,147.692,103.371,47.379,,97.802,,92.816,160.335,109.549,-32.488,,148.389,152.883,186.172,,265.819,117.924,,124.3,-30.886,,-31.35,-11.808,90.57,187.44,786.309,36.633,113.971,,119.89,-5.68,-91.032,,158.272,-78.79,,137.65,145.257,102.809,-30.025,-30.033,104.235,126.427,69.695,117.198,157.332,-84.8,106.838,93.658,166.97,46.731,93.798,60.472,74.683,77.106,150.352,91.786,114.796,125.89,96.752,162.691,53.676,133.48,99.569,135.077,135.448,
05/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.418,,,,,,,118.685,,,,,,16.259,,,,,,,128.699,,,131,113.373,,110.364,,,95.536,,,,254.747,189.376,72.982,,542.236,,130.749,143.369,-28.487,,147.109,102.853,46.969,,95.401,,89.462,156.708,107.198,-32.84,,146.734,148.036,187.546,,260.269,118.222,,121.415,-31.174,,-31.658,-11.164,90.335,186.742,745.507,-1.418,111.431,,120.181,-6.097,-90.422,,157.847,-78.223,,138.222,139.924,99.98,-30.291,-30.299,101.797,126.756,67.739,117.009,154.86,-84.391,104.423,94.099,164.221,42.609,90.445,57.969,74.399,76.844,149.901,88.438,114.659,125.886,96.5,162.234,51.737,133.691,97.003,135.281,135.712,
06/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.324,,,,,,,118.861,,,,,,40.217,,,,,,,127.447,,,128.008,114.199,,110.641,,,92.246,,,,254.233,192.111,71.063,,668.72,,128.864,143.011,-24.286,,147.154,94.2,46.406,,93.619,,90.632,157.58,103.388,-34.083,,146.893,143.994,188.205,,289.722,116.52,,118.457,-26.745,,-27.141,-13.004,90.45,187.679,722.794,,108.402,,118.411,-8.012,-86.771,,157.684,-74.535,,137.513,139.407,97.027,-25.957,-25.965,98.014,125.258,65.803,115.38,150.81,-80.59,100.63,92.253,160.261,29.908,91.596,55.883,74.321,76.771,149.731,89.627,113.063,124.429,96.599,162.321,49.337,132.608,93.706,134.283,134.656,
07/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.467,,,,,,,118.642,,,,,,21.42,,,,,,,128.271,,,126.381,115.454,,110.467,,,89.483,,,,271.54,189.711,72.501,,740.496,,131.443,142.26,-50.457,,147.034,95.489,46.062,,91.266,,89.669,156.325,103.455,-33.699,,146.483,143.029,188.679,,253.005,116.529,,117.32,-52.687,,-53.025,-11.663,90.418,187.397,609.612,19.428,106.989,,118.5,-7.606,-119.742,,157.741,-106.467,,137.497,138.988,94.953,-51.974,-51.975,98.004,125.057,63.931,115.439,150.711,-112.985,100.632,93.02,159.968,30.072,90.651,54.259,74.411,76.916,149.669,88.65,113.091,124.355,96.586,162.205,49.984,131.968,93.388,133.579,134.063,
08/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.911,,,,,,,,,,,,,24.324,,,,,,,134.532,,,122.751,114.812,,,,,90.293,,,,270.687,,71.14,,,,130.053,141.497,-21.874,,,95.335,,,88.556,,88.678,154.582,99.631,-33.685,,145.04,144.287,189.279,,252.607,116.128,,113.64,-24.048,,-24.338,-12.309,,186.785,567.978,,104.028,,118.058,-7.77,-84.419,,,-72.22,,137.678,136.977,92.901,-23.374,-23.379,94.209,124.752,61.82,115.005,146.364,-78.215,96.827,92.616,155.597,35.431,89.676,52.746,,,,87.637,112.642,123.834,,,47.724,131.754,89.71,133.364,133.953,
